txn_id,event_time,settlement_time,amount,currency,status,country,mcc,card_number,merchant_id,auth_code,settlement_date
TXN00000494,2026-01-02 16:32:28.423687,2026-01-04 00:32:28.423687,13.66,USD,SETTLED,GB,5411,4242427929008254,MERCH8642,AUTH286823,2026-01-04
TXN00000495,2026-01-02 17:00:25.423687,2026-01-03 00:00:25.423687,4.16,USD,SETTLED,US,5999,4111111986527133,MERCH2071,AUTH810289,2026-01-03
TXN00000496,2026-01-02 18:06:32.423687,2026-01-05 10:06:32.423687,47.08,GBP,SETTLED,GB,5812,4242424396187739,MERCH7418,AUTH941756,2026-01-05
TXN00000497,2026-01-02 18:23:12.423687,2026-01-04 14:23:12.423687,43.36,GBP,SETTLED,US,5999,4242428637461463,MERCH2580,AUTH492165,2026-01-04
TXN00000498,2026-01-02 17:26:14.423687,2026-01-04 13:26:14.423687,19.29,XXX,SETTLED,CA,5999,5123455655382359,MERCH9948,AUTH143415,
TXN00000499,2026-01-02 18:02:10.423687,2026-01-03 21:02:10.423687,32.05,USD,SETTLED,GB,5999,5123451710995881,MERCH5071,AUTH690431,2026-01-03
TXN00000500,2026-01-02 17:06:33.423687,2026-01-04 20:06:33.423687,16.23,JPY,PENDING,AU,5411,4111112656900665,MERCH9049,AUTH729937,
TXN00000501,2026-01-02 16:52:09.423687,2026-01-04 19:52:09.423687,62.06,USD,SETTLED,US,5999,4111113475643796,MERCH4266,AUTH686341,2026-01-04
TXN00000502,2026-01-02 17:08:17.423687,2026-01-05 17:08:17.423687,22.3,GBP,SETTLED,AU,5812,4111117109040243,MERCH4651,AUTH643268,2026-01-05
TXN00000503,2026-01-02 16:42:09.423687,2026-01-03 01:42:09.423687,13.49,XXX,SETTLED,AU,5411,4242428515631807,MERCH3901,AUTH519864,
TXN00000504,2026-01-02 17:05:20.423687,2026-01-05 14:05:20.423687,80.99,USD,SETTLED,US,5999,4242424212115815,MERCH8512,AUTH546171,2026-01-05
TXN00000505,2026-01-02 17:58:22.423687,2026-01-04 09:58:22.423687,133.12,GBP,SETTLED,GB,5812,4242426724028594,MERCH1727,AUTH762999,2026-01-04
TXN00000506,2026-01-02 17:54:33.423687,2026-01-04 18:54:33.423687,149.33,GBP,SETTLED,US,5411,4111112164064440,MERCH6428,AUTH704566,2026-01-04
TXN00000507,2026-01-02 18:18:58.423687,2026-01-03 18:18:58.423687,4.55,USD,SETTLED,US,5999,4111118874947902,MERCH8442,AUTH541761,2026-01-03
TXN00000508,2026-01-02 17:11:06.423687,2026-01-05 00:11:06.423687,9.01,CAD,SETTLED,AU,5812,4242423503367754,MERCH2837,AUTH250339,2026-01-05
TXN00000509,2026-01-02 16:55:42.423687,2026-01-03 15:55:42.423687,1.56,USD,SETTLED,AU,5999,4242427331136079,MERCH2764,AUTH343740,2026-01-03
TXN00000510,2026-01-02 17:37:08.423687,2026-01-04 11:37:08.423687,14.04,USD,SETTLED,AU,5812,3782823362541497,MERCH1123,AUTH544669,2026-01-04
TXN00000511,2026-01-02 16:30:18.423687,2026-01-03 21:30:18.423687,37.49,USD,SETTLED,CA,5541,3782825390728236,MERCH7526,AUTH295524,2026-01-03
TXN00000512,2026-01-02 18:08:59.423687,2026-01-04 16:08:59.423687,16.46,USD,PENDING,US,5812,5432103368114782,MERCH2820,AUTH232397,
TXN00000513,2026-01-02 17:16:07.423687,2026-01-05 14:16:07.423687,363.68,USD,SETTLED,US,7011,5123451301105626,MERCH7451,AUTH158554,2026-01-05
TXN00000514,2026-01-02 18:14:05.423687,2026-01-02 23:14:05.423687,10.93,GBP,SETTLED,GB,7011,3782826790462534,MERCH1046,AUTH469773,2026-01-02
TXN00000515,2026-01-02 16:47:38.423687,2026-01-03 16:47:38.423687,3.92,USD,SETTLED,US,7011,4242427305200572,MERCH6173,,2026-01-03
TXN00000516,2026-01-02 17:30:22.423687,2026-01-05 01:30:22.423687,47.12,EUR,SETTLED,CA,5411,7777772385454704,MERCH7309,AUTH474174,2026-01-05
TXN00000517,2026-01-02 16:57:28.423687,2026-01-04 12:57:28.423687,25.15,USD,SETTLED,CA,7011,4111113536524356,MERCH1640,,2026-01-04
TXN00000518,2026-01-02 17:23:19.423687,2026-01-05 04:23:19.423687,45.81,EUR,SETTLED,DE,7011,3782821926776576,MERCH1730,AUTH460786,2026-01-05
TXN00000519,2026-01-02 16:57:05.423687,2026-01-03 07:57:05.423687,31.68,EUR,FAILED,DE,5999,5432104759313647,MERCH8838,AUTH757419,
TXN00000520,2026-01-02 17:36:28.423687,2026-01-02 20:36:28.423687,28.95,USD,SETTLED,ZZ,5999,5123453478433164,MERCH6841,AUTH633313,2026-01-02
TXN00000521,2026-01-02 17:57:12.423687,2026-01-05 09:57:12.423687,1.0,USD,PENDING,US,5541,5432103071435227,MERCH2396,AUTH127016,
TXN00000522,2026-01-02 17:26:06.423687,2026-01-02 20:26:06.423687,6.76,GBP,SETTLED,CA,7011,5123458112244437,MERCH4857,AUTH493232,2026-01-02
TXN00000523,2026-01-02 17:20:06.423687,2026-01-03 01:20:06.423687,8.29,EUR,SETTLED,US,5812,4242426862088571,MERCH4645,AUTH848222,2026-01-03
TXN00000524,2026-01-02 17:43:17.423687,2026-01-04 21:43:17.423687,11.92,EUR,SETTLED,CA,7011,4242422286720184,MERCH2384,AUTH607763,2026-01-04
TXN00000525,2026-01-02 16:52:33.423687,2026-01-03 01:52:33.423687,10.25,JPY,SETTLED,GB,7011,4242422444664579,MERCH8607,AUTH925912,2026-01-03
TXN00000526,2026-01-02 17:20:01.423687,2026-01-03 14:20:01.423687,37.31,XXX,SETTLED,ZZ,5999,4242425642554055,MERCH9182,AUTH890759,2026-01-03
TXN00000527,2026-01-02 16:37:17.423687,2026-01-03 05:37:17.423687,49.47,GBP,SETTLED,GB,5999,3782823494664976,MERCH2749,AUTH899679,2026-01-03
TXN00000528,2026-01-02 17:34:36.423687,2026-01-03 10:34:36.423687,3.68,XXX,SETTLED,US,5999,4242423528392660,MERCH5298,AUTH697336,2026-01-03
TXN00000529,2026-01-02 18:25:20.423687,2026-01-04 13:25:20.423687,56.27,USD,SETTLED,CA,7011,3782826861768162,MERCH3447,AUTH764492,2026-01-04
TXN00000530,2026-01-02 16:32:34.423687,2026-01-03 17:32:34.423687,48.36,USD,SETTLED,GB,5999,5432109842975733,MERCH5309,AUTH322397,2026-01-03
TXN00000531,2026-01-02 17:05:55.423687,2026-01-04 02:05:55.423687,40.39,XXX,SETTLED,US,5812,3782824568457407,MERCH6669,AUTH965506,2026-01-04
TXN00000532,2026-01-02 16:45:46.423687,2026-01-03 23:45:46.423687,2.39,USD,SETTLED,CA,5999,4111114891372175,MERCH1242,AUTH347824,2026-01-03
TXN00000533,2026-01-02 17:31:42.423687,2026-01-03 18:31:42.423687,38.9,EUR,SETTLED,AU,5812,4242428543838354,MERCH1943,AUTH336565,2026-01-03
TXN00000534,2026-01-02 18:06:36.423687,2026-01-04 02:06:36.423687,22.73,CAD,SETTLED,US,5541,5123454731501017,MERCH7693,AUTH629959,2026-01-04
TXN00000535,2026-01-02 18:05:08.423687,2026-01-05 03:05:08.423687,84.89,EUR,PENDING,CA,5541,3782828227078074,MERCH4825,AUTH774185,
TXN00000536,2026-01-02 16:41:21.423687,2026-01-02 19:41:21.423687,291.94,JPY,FAILED,CA,5411,4242427861612673,MERCH8788,AUTH462595,
TXN00000537,2026-01-02 16:43:58.423687,2026-01-02 21:43:58.423687,217.48,GBP,SETTLED,ZZ,5812,5432107987562298,MERCH5727,AUTH946567,2026-01-02
TXN00000538,2026-01-02 16:43:25.423687,2026-01-03 01:43:25.423687,23.78,JPY,PENDING,US,5411,4242422832103738,MERCH7776,AUTH625090,
TXN00000539,2026-01-02 17:29:35.423687,2026-01-05 10:29:35.423687,20.03,EUR,SETTLED,GB,7011,5432102703846378,MERCH2379,AUTH108000,2026-01-05
TXN00000540,2026-01-02 18:24:28.423687,2026-01-03 22:24:28.423687,51.83,CAD,SETTLED,CA,5812,4111115446845258,MERCH9216,AUTH772212,2026-01-03
TXN00000541,2026-01-02 17:14:56.423687,2026-01-05 07:14:56.423687,3.77,USD,SETTLED,US,5411,4242423996513834,MERCH1576,AUTH946439,2026-01-05
TXN00000542,2026-01-02 17:42:06.423687,2026-01-04 12:42:06.423687,2.28,JPY,SETTLED,AU,7011,4242422044184984,MERCH4341,AUTH421030,2026-01-04
TXN00000543,2026-01-02 17:50:40.423687,2026-01-05 16:50:40.423687,9.89,USD,SETTLED,US,5812,4242427006908553,MERCH4008,AUTH736674,2026-01-05
TXN00000544,2026-01-02 16:29:08.423687,2026-01-03 10:29:08.423687,125.32,EUR,SETTLED,CA,5411,3782825858828907,MERCH9419,AUTH339693,2026-01-03
TXN00000545,2026-01-02 17:27:31.423687,2026-01-03 15:27:31.423687,12.22,GBP,SETTLED,GB,5411,5432103119957183,MERCH5984,AUTH790081,2026-01-03
TXN00000546,2026-01-02 17:37:52.423687,2026-01-05 09:37:52.423687,191.31,GBP,SETTLED,AU,5411,5123454640704392,MERCH2218,AUTH610639,2026-01-05
TXN00000547,2026-01-02 17:14:57.423687,2026-01-05 07:14:57.423687,1.0,USD,SETTLED,AU,5999,3782825163247230,MERCH9256,AUTH449298,2026-01-05
TXN00000548,2026-01-02 17:06:11.423687,2026-01-04 00:06:11.423687,1.86,CAD,SETTLED,GB,7011,5123455071540184,MERCH6785,AUTH461548,
TXN00000549,2026-01-02 17:16:17.423687,2026-01-03 08:16:17.423687,16.68,USD,SETTLED,DE,7011,5123455945162149,MERCH4608,AUTH813985,2026-01-03
TXN00000576,2026-01-02 16:55:53.423687,2026-01-04 23:55:53.423687,76.12,GBP,SETTLED,AU,5999,4111111374811356,MERCH7052,AUTH821335,2026-01-04
TXN00000551,2026-01-02 17:20:05.423687,2026-01-03 07:20:05.423687,18.09,USD,SETTLED,GB,999,4111116672653169,MERCH3273,AUTH393303,2026-01-03
TXN00000552,2026-01-02 16:33:12.423687,2026-01-05 04:33:12.423687,17.4,GBP,SETTLED,AU,5541,3782827429555172,MERCH2233,AUTH657480,2026-01-05
TXN00000553,2026-01-02 16:41:12.423687,2026-01-03 01:41:12.423687,16.73,USD,PENDING,GB,5999,4242425411811857,MERCH2304,AUTH160419,
TXN00000554,2026-01-02 17:36:11.423687,2026-01-04 14:36:11.423687,1.43,USD,SETTLED,GB,ABCD,4111113971007539,MERCH2312,AUTH278105,2026-01-04
TXN00000555,2026-01-02 18:20:02.423687,2026-01-03 04:20:02.423687,114.1,GBP,SETTLED,US,5812,9999999485341035,MERCH7033,AUTH113801,2026-01-03
TXN00000556,2026-01-02 18:09:34.423687,2026-01-03 13:09:34.423687,7.21,JPY,SETTLED,AU,5999,5432103083600914,MERCH6635,AUTH843290,2026-01-03
TXN00000557,2026-01-02 16:39:43.423687,2026-01-05 02:39:43.423687,102.96,USD,PENDING,US,5541,4111116425482567,MERCH9083,AUTH313279,
TXN00000558,2026-01-02 17:47:42.423687,2026-01-05 14:47:42.423687,18.07,JPY,SETTLED,GB,5541,5432102883361150,MERCH7031,AUTH757966,2026-01-05
TXN00000559,2026-01-02 17:57:29.423687,2026-01-03 23:57:29.423687,99.71,USD,FAILED,ZZ,5541,5123453304576704,MERCH5731,AUTH601329,
TXN00000560,2026-01-02 17:11:07.423687,2026-01-05 17:11:07.423687,33.61,EUR,SETTLED,AU,5999,5123455490287890,MERCH2207,AUTH333010,2026-01-05
TXN00000561,2026-01-02 18:07:16.423687,2026-01-03 12:07:16.423687,17.12,EUR,SETTLED,US,7011,4242421231441967,MERCH8882,AUTH533920,2026-01-03
TXN00000562,2026-01-02 16:38:04.423687,2026-01-04 00:38:04.423687,28.2,CAD,SETTLED,AU,5541,5432106636919304,MERCH9461,AUTH863610,2026-01-04
TXN00000563,2026-01-02 18:13:19.423687,2026-01-03 23:13:19.423687,2.2,EUR,SETTLED,US,5999,4111112768604509,MERCH7032,AUTH139729,2026-01-03
TXN00000564,2026-01-02 17:58:04.423687,2026-01-04 01:58:04.423687,20.27,JPY,SETTLED,US,5541,5123457517396750,MERCH1819,AUTH363876,2026-01-04
TXN00000565,2026-01-02 16:54:53.423687,2026-01-03 14:54:53.423687,263.5,USD,FAILED,AU,5411,4111111272202228,MERCH8615,AUTH137370,
TXN00000566,2026-01-02 17:19:14.423687,2026-01-03 04:19:14.423687,142.92,GBP,SETTLED,GB,7011,5123454466543887,MERCH6162,AUTH930604,2026-01-03
TXN00000567,2026-01-02 16:51:18.423687,2026-01-04 03:51:18.423687,4.58,USD,SETTLED,GB,5999,4111113056088333,MERCH1496,AUTH760038,2026-01-04
TXN00000568,2026-01-02 17:23:56.423687,2026-01-04 09:23:56.423687,42.89,GBP,SETTLED,US,5541,5123459383926586,MERCH1411,AUTH195160,2026-01-04
TXN00000569,2026-01-02 16:43:59.423687,2026-01-03 05:43:59.423687,29.14,CAD,SETTLED,US,7011,4242427188537513,MERCH7192,AUTH978118,2026-01-03
TXN00000570,2026-01-02 18:26:24.423687,2026-01-04 01:26:24.423687,68.43,USD,SETTLED,GB,12345,5432106608812620,MERCH2948,AUTH929666,2026-01-04
TXN00000571,2026-01-02 17:31:38.423687,2026-01-04 00:31:38.423687,23.13,EUR,SETTLED,DE,7011,4111118539966564,MERCH4108,,2026-01-04
TXN00000572,2026-01-02 16:45:57.423687,2026-01-02 17:45:57.423687,14.15,EUR,SETTLED,US,5999,3782827392314156,MERCH8999,AUTH460652,2026-01-02
TXN00000573,2026-01-02 18:23:00.423687,2026-01-04 03:23:00.423687,147.81,USD,SETTLED,CA,5541,4111114689859768,MERCH5105,AUTH988436,2026-01-04
TXN00000574,2026-01-02 18:24:33.423687,2026-01-04 18:24:33.423687,27.79,CAD,PENDING,GB,5812,5432102222876095,MERCH7533,AUTH950715,
TXN00000575,2026-01-02 16:27:29.423687,2026-01-04 15:27:29.423687,132.05,JPY,SETTLED,GB,7011,3782825054911027,MERCH6709,AUTH745087,2026-01-04
TXN00000576,2026-01-02 16:48:57.423687,2026-01-03 07:48:57.423687,86.62,USD,SETTLED,ZZ,5411,3782827150230391,MERCH9134,AUTH587839,2026-01-03
TXN00000577,2026-01-02 18:14:28.423687,2026-01-04 01:14:28.423687,12.35,USD,SETTLED,AU,5812,4242427235143092,MERCH3163,AUTH908872,2026-01-04
TXN00000578,2026-01-02 18:15:10.423687,2026-01-05 12:15:10.423687,15.63,USD,SETTLED,AU,5999,5123457297636705,MERCH6959,AUTH756109,2026-01-05
TXN00000579,2026-01-02 16:38:33.423687,2026-01-04 08:38:33.423687,363.13,EUR,PENDING,US,5411,5123458304735854,MERCH3754,AUTH858197,
TXN00000580,2026-01-02 17:11:57.423687,2026-01-02 19:11:57.423687,26.77,USD,SETTLED,ZZ,5541,3782829061169720,MERCH8387,,2026-01-02
TXN00000581,2026-01-02 16:31:10.423687,2026-01-03 01:31:10.423687,6.44,JPY,PENDING,DE,5812,3782828563531783,MERCH3538,AUTH408953,
TXN00000582,2026-01-02 16:40:10.423687,2026-01-04 04:40:10.423687,3.32,USD,SETTLED,US,5999,5432103511376903,MERCH9339,AUTH288431,2026-01-04
TXN00000583,2026-01-02 16:46:45.423687,2026-01-03 03:46:45.423687,86.59,USD,FAILED,GB,5541,3782828645685973,MERCH3127,AUTH914293,
TXN00000584,2026-01-02 16:56:40.423687,2026-01-05 11:56:40.423687,25.54,USD,PENDING,US,5411,3782829617908000,MERCH6175,AUTH186224,
TXN00000585,2026-01-02 17:29:14.423687,2026-01-05 12:29:14.423687,6.12,GBP,SETTLED,US,5999,4242429442566771,MERCH9070,AUTH563428,
TXN00000586,2026-01-02 17:25:30.423687,2026-01-04 20:25:30.423687,55.25,EUR,SETTLED,AU,5541,3782821740102258,MERCH8683,AUTH408666,2026-01-04
TXN00000587,2026-01-02 16:54:11.423687,2026-01-04 00:54:11.423687,25.52,GBP,SETTLED,US,7011,5123453070997459,MERCH8727,,2026-01-04
TXN00000588,2026-01-02 17:57:03.423687,2026-01-04 17:57:03.423687,1.66,USD,SETTLED,US,ABCD,5123452510504225,MERCH4136,AUTH515148,2026-01-04
TXN00000589,2026-01-02 17:22:01.423687,2026-01-04 12:22:01.423687,48.57,USD,SETTLED,GB,7011,5432104071001657,MERCH8331,AUTH198061,2026-01-04
TXN00000590,2026-01-02 16:34:54.423687,2026-01-05 04:34:54.423687,148.38,JPY,SETTLED,US,7011,5123457352001766,MERCH7654,AUTH905492,2026-01-05
TXN00000591,2026-01-02 16:34:27.423687,2026-01-03 19:34:27.423687,934.28,USD,SETTLED,DE,5812,5123451876747777,MERCH4385,AUTH812065,2026-01-03
TXN00000592,2026-01-02 16:47:28.423687,2026-01-05 16:47:28.423687,21.17,CAD,SETTLED,US,999,3782826400099063,MERCH8957,,2026-01-05
TXN00000593,2026-01-02 16:42:23.423687,2026-01-05 00:42:23.423687,28.47,XXX,SETTLED,CA,7011,4111119432554236,MERCH4624,AUTH225755,2026-01-05
TXN00000594,2026-01-02 17:29:45.423687,2026-01-05 08:29:45.423687,223.61,USD,PENDING,AU,5411,4111119547793069,MERCH4054,AUTH545867,
TXN00000595,2026-01-02 18:01:45.423687,2026-01-02 23:01:45.423687,25.87,EUR,SETTLED,US,5411,5432103096282361,MERCH1910,AUTH986406,2026-01-02
TXN00000596,2026-01-02 16:39:05.423687,2026-01-03 02:39:05.423687,30.36,EUR,SETTLED,US,7011,3782823407818215,MERCH6755,AUTH538166,2026-01-03
TXN00000597,2026-01-02 16:45:06.423687,2026-01-03 00:45:06.423687,7.8,USD,SETTLED,US,5999,4242421940553581,MERCH4092,AUTH144187,2026-01-03
TXN00000598,2026-01-02 17:58:01.423687,2026-01-03 07:58:01.423687,2.48,USD,SETTLED,US,5999,5432101811473632,MERCH7165,AUTH452173,2026-01-03
TXN00000599,2026-01-02 16:32:23.423687,2026-01-03 05:32:23.423687,78.97,USD,SETTLED,GB,7011,5123453927357823,MERCH1041,AUTH148155,2026-01-03
TXN00000600,2026-01-02 17:15:46.423687,2026-01-05 06:15:46.423687,2.97,EUR,SETTLED,US,5541,4242424150727942,MERCH1138,AUTH489320,2026-01-05
TXN00000601,2026-01-02 17:26:46.423687,2026-01-04 20:26:46.423687,111.16,EUR,SETTLED,CA,5812,5123457596165809,MERCH1592,AUTH729553,2026-01-04
TXN00000602,2026-01-02 18:17:38.423687,2026-01-03 20:17:38.423687,6.16,USD,SETTLED,US,5541,5432109017378682,MERCH9375,AUTH170772,2026-01-03
TXN00000603,2026-01-02 18:18:40.423687,2026-01-05 13:18:40.423687,29.9,GBP,FAILED,US,5541,3782821711369803,MERCH8681,AUTH808236,
TXN00000604,2026-01-02 16:54:56.423687,2026-01-05 12:54:56.423687,11.49,EUR,SETTLED,GB,5411,8888888642866098,MERCH8359,AUTH872406,2026-01-05
TXN00000605,2026-01-02 18:18:18.423687,2026-01-02 20:18:18.423687,116.97,USD,SETTLED,US,5812,5432107847944306,MERCH6468,AUTH510070,2026-01-02
TXN00000606,2026-01-02 16:59:25.423687,2026-01-05 15:59:25.423687,31.54,CAD,SETTLED,ZZ,5812,5432107021609066,MERCH4211,,2026-01-05
TXN00000607,2026-01-02 16:58:52.423687,2026-01-03 19:58:52.423687,379.42,XXX,SETTLED,AU,5541,4111116372594204,MERCH1030,AUTH306483,2026-01-03
TXN00000608,2026-01-02 18:13:54.423687,2026-01-04 15:13:54.423687,3.95,USD,SETTLED,US,5411,5123453691295173,MERCH7264,AUTH368022,2026-01-04
TXN00000609,2026-01-02 17:25:39.423687,2026-01-03 13:25:39.423687,37.37,XXX,SETTLED,GB,5812,5432109176654939,MERCH7306,AUTH463675,
TXN00000610,2026-01-02 17:13:23.423687,2026-01-03 10:13:23.423687,21.56,EUR,SETTLED,GB,12345,5123459759446891,MERCH2401,AUTH579409,2026-01-03
TXN00000611,2026-01-02 17:58:27.423687,2026-01-03 14:58:27.423687,30.57,JPY,SETTLED,US,ABCD,4242427763782965,MERCH2621,AUTH559346,2026-01-03
TXN00000612,2026-01-02 16:46:17.423687,2026-01-04 07:46:17.423687,220.06,USD,SETTLED,AU,5411,5123458749726078,MERCH4771,AUTH446540,2026-01-04
TXN00000613,2026-01-02 16:38:58.423687,2026-01-04 02:38:58.423687,48.33,USD,SETTLED,CA,5541,4111112484011966,MERCH2811,AUTH356045,2026-01-04
TXN00000614,2026-01-02 17:58:57.423687,2026-01-03 02:58:57.423687,3.59,USD,PENDING,US,12345,5432101192389607,MERCH7582,AUTH159843,
TXN00000615,2026-01-02 16:28:04.423687,2026-01-05 02:28:04.423687,44.71,USD,SETTLED,CA,5411,4242424467679963,MERCH2065,AUTH513133,
TXN00000616,2026-01-02 17:06:35.423687,2026-01-02 20:06:35.423687,10.77,USD,SETTLED,CA,7011,3782829678466144,MERCH8408,AUTH713693,2026-01-02
TXN00000617,2026-01-02 17:11:27.423687,2026-01-03 05:11:27.423687,9.87,USD,SETTLED,US,ABCD,5123454301595463,MERCH9074,,2026-01-03
TXN00000618,2026-01-02 17:58:07.423687,2026-01-04 05:58:07.423687,96.43,GBP,SETTLED,US,5541,4242428836114416,MERCH1514,AUTH252915,2026-01-04
TXN00000619,2026-01-02 17:21:28.423687,2026-01-05 10:21:28.423687,8.14,GBP,SETTLED,GB,5411,5123453931957752,MERCH9496,AUTH282364,2026-01-05
TXN00000620,2026-01-02 17:13:56.423687,2026-01-03 03:13:56.423687,11.36,GBP,PENDING,US,5411,3782826044592980,MERCH4009,AUTH593125,
TXN00000621,2026-01-02 18:14:12.423687,2026-01-04 04:14:12.423687,21.09,EUR,SETTLED,CA,5541,4242425234405510,MERCH9262,AUTH414114,2026-01-04
TXN00000622,2026-01-02 16:58:01.423687,2026-01-04 21:58:01.423687,83.04,XXX,PENDING,US,5541,4242421060151510,MERCH3121,AUTH777305,
TXN00000623,2026-01-02 18:17:59.423687,2026-01-05 06:17:59.423687,48.06,USD,SETTLED,CA,5541,5432101252071816,MERCH6908,AUTH612710,2026-01-05
TXN00000624,2026-01-02 16:35:04.423687,2026-01-04 12:35:04.423687,14.13,CAD,SETTLED,US,5812,4242429576416620,MERCH7256,AUTH898567,2026-01-04
TXN00000625,2026-01-02 16:34:40.423687,2026-01-03 08:34:40.423687,13.35,XXX,SETTLED,CA,5411,5123459967090407,MERCH2884,AUTH899641,2026-01-03
TXN00000626,2026-01-02 17:41:52.423687,2026-01-03 10:41:52.423687,3.52,USD,SETTLED,US,5812,4242422661347843,MERCH6649,AUTH861869,2026-01-03
TXN00000627,2026-01-02 16:35:35.423687,2026-01-05 04:35:35.423687,6.43,USD,SETTLED,CA,5812,4111113010103411,MERCH2518,AUTH241498,2026-01-05
TXN00000628,2026-01-02 16:41:49.423687,2026-01-03 10:41:49.423687,7.53,GBP,PENDING,ZZ,7011,8888889316062839,MERCH9423,AUTH141611,
TXN00000629,2026-01-02 17:00:51.423687,2026-01-05 14:00:51.423687,16.06,EUR,SETTLED,GB,5411,5432109490714433,MERCH5577,AUTH551523,2026-01-05
TXN00000630,2026-01-02 17:06:05.423687,2026-01-04 09:06:05.423687,395.5,XXX,SETTLED,US,5541,4242422279178620,MERCH5155,AUTH389756,2026-01-04
TXN00000631,2026-01-02 16:58:46.423687,2026-01-05 13:58:46.423687,7.29,GBP,PENDING,US,5541,3782828280153769,MERCH7160,AUTH521385,
TXN00000632,2026-01-02 16:43:50.423687,2026-01-05 16:43:50.423687,12.89,EUR,SETTLED,US,12345,5123454764768705,MERCH3946,AUTH251717,2026-01-05
TXN00000633,2026-01-02 17:42:51.423687,2026-01-04 11:42:51.423687,1.0,CAD,PENDING,GB,5541,4111112035273035,MERCH2774,AUTH285632,
TXN00000634,2026-01-02 18:14:59.423687,2026-01-05 10:14:59.423687,49.44,CAD,SETTLED,GB,7011,5432107264569155,MERCH2005,AUTH333722,2026-01-05
TXN00000635,2026-01-02 16:26:52.423687,2026-01-04 05:26:52.423687,1.88,JPY,SETTLED,GB,7011,5432102388465997,MERCH1273,AUTH468383,2026-01-04
TXN00000636,2026-01-02 18:13:56.423687,2026-01-03 16:13:56.423687,5.16,USD,SETTLED,CA,5411,4111113069675395,MERCH8512,AUTH828565,2026-01-03
TXN00000637,2026-01-02 17:49:19.423687,2026-01-03 19:49:19.423687,95.92,GBP,SETTLED,US,7011,4111113118406128,MERCH9511,AUTH416947,2026-01-03
TXN00000638,2026-01-02 18:11:32.423687,2026-01-03 23:11:32.423687,1.0,XXX,SETTLED,US,5812,5432104214382418,MERCH1265,AUTH316137,2026-01-03
TXN00000639,2026-01-02 17:54:15.423687,2026-01-05 04:54:15.423687,23.19,USD,SETTLED,US,5999,4242422536408315,MERCH2033,AUTH994830,2026-01-05
TXN00000640,2026-01-02 18:24:07.423687,2026-01-04 11:24:07.423687,66.78,EUR,SETTLED,US,5411,4242422759046872,MERCH5717,AUTH300767,2026-01-04
TXN00000641,2026-01-02 18:26:37.423687,2026-01-03 04:26:37.423687,197.98,GBP,SETTLED,US,5999,3782828442333474,MERCH3213,AUTH565514,2026-01-03
TXN00000642,2026-01-02 18:23:14.423687,2026-01-03 06:23:14.423687,5.05,EUR,PENDING,AU,5541,4111114283912029,MERCH2826,AUTH878841,
TXN00000643,2026-01-02 17:40:55.423687,2026-01-05 06:40:55.423687,7.88,GBP,SETTLED,CA,5541,3782826081897856,MERCH1502,AUTH357987,2026-01-05
TXN00000644,2026-01-02 17:02:42.423687,2026-01-04 01:02:42.423687,300.86,USD,PENDING,US,7011,5432102076207000,MERCH8317,AUTH694735,
TXN00000645,2026-01-02 17:24:13.423687,2026-01-05 03:24:13.423687,19.34,USD,FAILED,US,7011,5123452237890899,MERCH8079,AUTH311743,
TXN00000646,2026-01-02 17:42:34.423687,2026-01-04 20:42:34.423687,6.66,EUR,SETTLED,US,5411,5432109339582882,MERCH6975,AUTH606625,
TXN00000647,2026-01-02 17:16:58.423687,2026-01-04 00:16:58.423687,6.85,GBP,SETTLED,CA,5999,3782829755496438,MERCH4270,AUTH790418,2026-01-04
TXN00000648,2026-01-02 17:17:22.423687,2026-01-04 19:17:22.423687,4.67,EUR,SETTLED,GB,7011,4111119702243572,MERCH6535,,2026-01-04
TXN00000649,2026-01-02 17:52:14.423687,2026-01-04 09:52:14.423687,10.39,EUR,SETTLED,GB,5812,3782826040572801,MERCH6256,AUTH273137,2026-01-04
TXN00000650,2026-01-02 16:44:33.423687,2026-01-04 10:44:33.423687,102.75,USD,PENDING,GB,5812,4242429584436651,MERCH9054,AUTH239774,
TXN00000651,2026-01-02 18:22:20.423687,2026-01-05 15:22:20.423687,76.07,EUR,SETTLED,US,5812,4242426304746156,MERCH8790,AUTH821614,2026-01-05
TXN00000652,2026-01-02 17:23:40.423687,2026-01-05 14:23:40.423687,3.45,USD,SETTLED,US,5812,5123451062499951,MERCH3451,,2026-01-05
TXN00000653,2026-01-02 18:26:28.423687,2026-01-04 06:26:28.423687,27.71,GBP,SETTLED,US,5812,4111119008024182,MERCH7087,AUTH608586,2026-01-04
TXN00000654,2026-01-02 16:31:18.423687,2026-01-05 15:31:18.423687,10.99,EUR,PENDING,ZZ,7011,4111116567419901,MERCH3162,AUTH459088,
TXN00000655,2026-01-02 17:49:02.423687,2026-01-05 16:49:02.423687,64.95,EUR,SETTLED,DE,5999,4111118933524774,MERCH3381,AUTH230393,
TXN00000656,2026-01-02 17:06:16.423687,2026-01-02 20:06:16.423687,15.89,EUR,PENDING,CA,5812,5432101621187531,MERCH7139,AUTH514870,
TXN00000657,2026-01-02 17:14:32.423687,2026-01-05 13:14:32.423687,35.07,USD,SETTLED,CA,5999,3782826400609621,MERCH5505,AUTH969153,2026-01-05
TXN00000658,2026-01-02 17:09:33.423687,2026-01-03 07:09:33.423687,15.83,USD,SETTLED,US,5812,4111117416870496,MERCH3123,AUTH758657,2026-01-03
