txn_id,event_time,settlement_time,amount,currency,status,country,mcc,card_number,merchant_id,auth_code,settlement_date
TXN00000489,2026-01-04 15:42:18.370239,2026-01-05 05:42:18.370239,252.32,EUR,PENDING,AU,5812,5123458663837890,MERCH4560,AUTH558339,
TXN00000490,2026-01-04 14:47:59.370239,2026-01-05 13:47:59.370239,7537.0,JPY,SETTLED,CA,5411,4111111182758417,MERCH4291,AUTH513927,2026-01-05
TXN00000491,2026-01-04 15:03:57.370239,2026-01-05 00:03:57.370239,19.85,EUR,FAILED,GB,5812,5123457337225482,MERCH4435,AUTH362035,
TXN00000492,2026-01-04 15:05:14.370239,2026-01-05 06:05:14.370239,184.92,EUR,SETTLED,AU,5541,4111119909257076,MERCH5760,AUTH271200,2026-01-05
TXN00000493,2026-01-04 15:49:20.370239,2026-01-05 01:49:20.370239,22.56,USD,FAILED,CA,5999,3782829270323795,MERCH6657,AUTH849666,
TXN00000494,2026-01-04 14:55:31.370239,2026-01-04 21:55:31.370239,5.52,EUR,FAILED,CA,5999,3782821141312095,MERCH3173,AUTH872924,
TXN00000495,2026-01-04 16:04:44.370239,2026-01-05 05:04:44.370239,197.29,USD,SETTLED,AU,5411,5432102350701477,MERCH3913,AUTH777370,2026-01-05
TXN00000496,2026-01-04 15:13:34.370239,2026-01-05 07:13:34.370239,45.08,GBP,FAILED,US,5999,5432105129478722,MERCH9255,AUTH508654,
TXN00000497,2026-01-04 14:54:33.370239,2026-01-04 18:54:33.370239,4.24,EUR,SETTLED,GB,5411,5432103521300895,MERCH9888,AUTH968668,2026-01-04
TXN00000498,2026-01-04 16:00:37.370239,2026-01-05 00:00:37.370239,15.1,EUR,SETTLED,GB,5411,3782825625411308,MERCH6281,AUTH496737,2026-01-05
TXN00000499,2026-01-04 15:53:21.370239,2026-01-05 04:53:21.370239,5.4,USD,SETTLED,US,5812,4242426719736115,MERCH2890,AUTH331307,2026-01-05
TXN00000500,2026-01-04 16:23:13.370239,2026-01-05 11:23:13.370239,2.52,USD,SETTLED,AU,5999,3782824110258855,MERCH6771,AUTH375754,2026-01-05
TXN00000501,2026-01-04 15:02:48.370239,2026-01-05 03:02:48.370239,80.58,GBP,SETTLED,GB,5411,5123459479654136,MERCH8870,AUTH183057,2026-01-05
TXN00000502,2026-01-04 15:35:46.370239,2026-01-05 10:35:46.370239,352.17,USD,SETTLED,AU,5812,3782821230624431,MERCH7839,AUTH542750,2026-01-05
TXN00000503,2026-01-04 15:33:28.370239,2026-01-05 01:33:28.370239,2.46,USD,FAILED,AU,7011,3782822877279755,MERCH9747,AUTH755698,
TXN00000504,2026-01-04 15:01:03.370239,2026-01-05 14:01:03.370239,46.73,USD,SETTLED,CA,5812,4111114602080228,MERCH5684,AUTH351198,2026-01-05
TXN00000505,2026-01-04 16:22:17.370239,2026-01-05 02:22:17.370239,7.57,CAD,SETTLED,US,5812,4111118617360361,MERCH7920,AUTH641704,2026-01-05
TXN00000506,2026-01-04 14:33:42.370239,2026-01-04 15:33:42.370239,9.67,GBP,PENDING,AU,5411,4111119717175839,MERCH1209,AUTH901676,
TXN00000507,2026-01-04 14:39:22.370239,2026-01-05 12:39:22.370239,8.26,USD,PENDING,DE,5541,3782829558091177,MERCH9564,AUTH938817,
TXN00000508,2026-01-04 15:53:22.370239,2026-01-05 04:53:22.370239,5.5,USD,FAILED,US,5541,4242423107125807,MERCH2744,AUTH743003,
TXN00000509,2026-01-04 15:24:35.370239,2026-01-05 00:24:35.370239,21.6,USD,SETTLED,GB,5541,5123459337145038,MERCH1414,AUTH946803,2026-01-05
TXN00000510,2026-01-04 16:20:00.370239,2026-01-04 17:20:00.370239,5.78,GBP,FAILED,CA,5812,5123452854772804,MERCH7240,AUTH827632,
TXN00000511,2026-01-04 15:04:32.370239,2026-01-05 10:04:32.370239,30.13,EUR,SETTLED,GB,5411,4242428132531532,MERCH3381,AUTH817897,2026-01-05
TXN00000512,2026-01-04 14:32:47.370239,2026-01-05 12:32:47.370239,18.63,USD,SETTLED,GB,5999,4242427951902330,MERCH1869,AUTH385071,2026-01-05
TXN00000513,2026-01-04 14:27:15.370239,2026-01-05 14:27:15.370239,14.04,USD,SETTLED,US,5812,5123454427620889,MERCH1927,AUTH398505,2026-01-05
TXN00000514,2026-01-04 15:12:18.370239,2026-01-04 17:12:18.370239,5.15,USD,SETTLED,GB,5812,5432104062777850,MERCH4275,AUTH779956,2026-01-04
TXN00000515,2026-01-04 16:12:03.370239,2026-01-05 12:12:03.370239,8.46,EUR,SETTLED,AU,5411,4111115647317872,MERCH5374,AUTH879015,2026-01-05
TXN00000516,2026-01-04 14:44:37.370239,2026-01-05 14:44:37.370239,62.37,GBP,SETTLED,GB,7011,4111115957341287,MERCH3636,AUTH657783,2026-01-05
TXN00000517,2026-01-04 15:53:45.370239,2026-01-05 07:53:45.370239,42.58,USD,SETTLED,CA,5812,5123453722583581,MERCH5695,AUTH948097,2026-01-05
TXN00000518,2026-01-04 15:02:31.370239,2026-01-05 01:02:31.370239,4.64,USD,SETTLED,CA,7011,4242428471762590,MERCH5105,AUTH381880,2026-01-05
TXN00000519,2026-01-04 14:48:49.370239,2026-01-04 22:48:49.370239,23.31,USD,SETTLED,DE,7011,5432106655089949,MERCH3399,AUTH532961,2026-01-04
TXN00000520,2026-01-04 16:07:58.370239,2026-01-05 12:07:58.370239,62.0,CAD,SETTLED,CA,5541,5123451457632732,MERCH2016,AUTH297132,2026-01-05
TXN00000521,2026-01-04 15:27:05.370239,2026-01-05 03:27:05.370239,1.64,USD,SETTLED,GB,5411,4111116618965944,MERCH5835,AUTH994940,2026-01-05
TXN00000522,2026-01-04 15:42:05.370239,2026-01-04 23:42:05.370239,45.38,GBP,SETTLED,CA,7011,3782822158638062,MERCH4342,AUTH171789,2026-01-04
TXN00000523,2026-01-04 16:03:06.370239,2026-01-05 13:03:06.370239,7.43,EUR,SETTLED,US,5411,4242421569113257,MERCH9866,AUTH291267,2026-01-05
TXN00000524,2026-01-04 15:25:09.370239,2026-01-04 22:25:09.370239,47.27,USD,SETTLED,CA,5541,3782826099808894,MERCH1529,AUTH243260,2026-01-04
TXN00000525,2026-01-04 15:43:20.370239,2026-01-05 11:43:20.370239,6.39,USD,PENDING,AU,5411,5123452752536389,MERCH6876,AUTH403662,
TXN00000526,2026-01-04 14:28:05.370239,2026-01-04 23:28:05.370239,1.34,USD,SETTLED,US,5812,4111111112794026,MERCH8415,AUTH215717,2026-01-04
TXN00000527,2026-01-04 14:42:02.370239,2026-01-05 12:42:02.370239,1.75,EUR,SETTLED,DE,7011,5432109989642546,MERCH2679,AUTH767830,2026-01-05
TXN00000528,2026-01-04 14:37:02.370239,2026-01-05 14:37:02.370239,21.59,GBP,SETTLED,AU,5411,3782822654584280,MERCH4675,AUTH577461,2026-01-05
TXN00000529,2026-01-04 16:01:06.370239,2026-01-05 14:01:06.370239,29.65,EUR,SETTLED,GB,5999,5432106548442140,MERCH7371,AUTH747736,2026-01-05
TXN00000530,2026-01-04 14:47:07.370239,2026-01-05 12:47:07.370239,5.17,EUR,SETTLED,GB,5411,4111119953716239,MERCH4892,AUTH574760,2026-01-05
TXN00000531,2026-01-04 15:41:15.370239,2026-01-04 20:41:15.370239,52.35,USD,SETTLED,GB,7011,3782825201221330,MERCH9370,AUTH385353,2026-01-04
TXN00000532,2026-01-04 14:31:41.370239,2026-01-05 11:31:41.370239,1.66,CAD,SETTLED,AU,5541,5432102635231601,MERCH5712,AUTH834498,2026-01-05
TXN00000533,2026-01-04 16:20:43.370239,2026-01-04 20:20:43.370239,18.19,GBP,SETTLED,AU,5541,5432105891280823,MERCH1769,AUTH753004,2026-01-04
TXN00000534,2026-01-04 15:17:10.370239,2026-01-05 12:17:10.370239,3.27,USD,SETTLED,AU,7011,3782826588316233,MERCH7251,AUTH615895,2026-01-05
TXN00000535,2026-01-04 15:46:17.370239,2026-01-05 12:46:17.370239,7.56,CAD,SETTLED,US,5812,4111113117951204,MERCH7349,AUTH296911,2026-01-05
TXN00000536,2026-01-04 15:42:12.370239,2026-01-04 17:42:12.370239,21.57,EUR,SETTLED,US,5812,5432101271730355,MERCH7825,AUTH436219,2026-01-04
TXN00000537,2026-01-04 14:46:59.370239,2026-01-05 00:46:59.370239,5.53,EUR,SETTLED,GB,5541,5123457161887665,MERCH6122,AUTH120337,2026-01-05
TXN00000538,2026-01-04 15:25:26.370239,2026-01-05 06:25:26.370239,11.28,GBP,SETTLED,CA,5541,3782827103588071,MERCH1881,AUTH259540,2026-01-05
TXN00000539,2026-01-04 14:44:10.370239,2026-01-04 16:44:10.370239,90.87,GBP,SETTLED,GB,7011,4242425625342041,MERCH1212,AUTH152042,2026-01-04
TXN00000540,2026-01-04 14:32:28.370239,2026-01-05 09:32:28.370239,8.45,EUR,PENDING,DE,5812,4242427979466538,MERCH5117,AUTH660957,
TXN00000541,2026-01-04 15:08:51.370239,2026-01-05 03:08:51.370239,70.35,USD,FAILED,US,5541,4111116134840512,MERCH4327,AUTH123205,
TXN00000542,2026-01-04 15:16:33.370239,2026-01-05 15:16:33.370239,3.69,USD,SETTLED,AU,5812,5123451459442845,MERCH8259,AUTH294969,2026-01-05
TXN00000543,2026-01-04 16:15:27.370239,2026-01-04 21:15:27.370239,4447.0,JPY,SETTLED,US,5541,5432102308496151,MERCH4695,AUTH207241,2026-01-04
TXN00000544,2026-01-04 16:24:16.370239,2026-01-04 19:24:16.370239,174.57,USD,SETTLED,AU,5411,4242429370133032,MERCH7025,AUTH395818,2026-01-04
TXN00000545,2026-01-04 14:32:12.370239,2026-01-05 00:32:12.370239,1.0,USD,SETTLED,DE,5999,4111117958672456,MERCH9955,AUTH382271,2026-01-05
TXN00000546,2026-01-04 15:15:37.370239,2026-01-05 02:15:37.370239,6.08,USD,SETTLED,DE,5411,5123456710338189,MERCH4218,AUTH231113,2026-01-05
TXN00000547,2026-01-04 14:55:26.370239,2026-01-05 14:55:26.370239,47.73,USD,PENDING,US,5541,5123456732648420,MERCH4170,AUTH849937,
TXN00000548,2026-01-04 15:59:53.370239,2026-01-05 05:59:53.370239,14.81,EUR,FAILED,AU,5999,4111115879617459,MERCH5819,AUTH559713,
TXN00000549,2026-01-04 15:00:50.370239,2026-01-04 21:00:50.370239,3505.0,JPY,SETTLED,DE,5999,4111116157617867,MERCH8353,AUTH862427,2026-01-04
TXN00000550,2026-01-04 15:57:49.370239,2026-01-04 22:57:49.370239,8.12,USD,SETTLED,GB,5541,5432102349406919,MERCH3906,AUTH108602,2026-01-04
TXN00000551,2026-01-04 14:40:48.370239,2026-01-04 19:40:48.370239,22.87,USD,SETTLED,GB,5541,4111119437783771,MERCH2220,AUTH344119,2026-01-04
TXN00000552,2026-01-04 15:15:03.370239,2026-01-05 09:15:03.370239,15.9,USD,SETTLED,AU,5812,5432109455610447,MERCH4063,AUTH194578,2026-01-05
TXN00000553,2026-01-04 16:13:16.370239,2026-01-05 04:13:16.370239,11578.0,JPY,SETTLED,US,5541,5432106336171726,MERCH3847,AUTH258003,2026-01-05
TXN00000554,2026-01-04 15:43:12.370239,2026-01-05 08:43:12.370239,29.42,EUR,SETTLED,DE,7011,3782826910112521,MERCH9418,AUTH115440,2026-01-05
TXN00000555,2026-01-04 16:26:11.370239,2026-01-05 09:26:11.370239,33.33,USD,SETTLED,US,5541,5123456982610835,MERCH2955,AUTH617555,2026-01-05
TXN00000556,2026-01-04 15:22:15.370239,2026-01-05 00:22:15.370239,10.83,GBP,SETTLED,GB,7011,5123453421719519,MERCH7180,AUTH327738,2026-01-05
TXN00000557,2026-01-04 15:51:30.370239,2026-01-04 21:51:30.370239,967.0,JPY,SETTLED,DE,5541,5123453343459102,MERCH1665,AUTH458521,2026-01-04
TXN00000558,2026-01-04 16:09:05.370239,2026-01-05 01:09:05.370239,10.5,GBP,PENDING,US,5812,3782823362657890,MERCH8020,AUTH540656,
TXN00000559,2026-01-04 14:47:52.370239,2026-01-05 06:47:52.370239,3629.0,JPY,SETTLED,CA,7011,5432104042413312,MERCH5572,AUTH426711,2026-01-05
TXN00000560,2026-01-04 14:59:05.370239,2026-01-05 00:59:05.370239,10.68,USD,SETTLED,AU,5411,5432103975704877,MERCH5329,AUTH923892,2026-01-05
TXN00000561,2026-01-04 16:24:48.370239,2026-01-05 16:24:48.370239,31.02,GBP,SETTLED,AU,7011,4111113144490990,MERCH3131,AUTH938297,2026-01-05
TXN00000562,2026-01-04 14:48:57.370239,2026-01-05 01:48:57.370239,451.74,USD,SETTLED,CA,5812,3782828015124886,MERCH3636,AUTH622605,2026-01-05
TXN00000563,2026-01-04 16:15:58.370239,2026-01-04 20:15:58.370239,74.19,GBP,SETTLED,GB,7011,4111116334440295,MERCH5178,AUTH489438,2026-01-04
TXN00000564,2026-01-04 16:17:27.370239,2026-01-05 07:17:27.370239,12.32,GBP,SETTLED,DE,5541,3782823828935922,MERCH1092,AUTH586208,2026-01-05
TXN00000565,2026-01-04 14:50:56.370239,2026-01-04 17:50:56.370239,121.73,GBP,PENDING,AU,5541,4111118366884200,MERCH6415,AUTH830789,
TXN00000566,2026-01-04 15:23:03.370239,2026-01-04 20:23:03.370239,10.89,EUR,SETTLED,CA,5812,4242428684026200,MERCH8640,AUTH929868,2026-01-04
TXN00000567,2026-01-04 14:30:09.370239,2026-01-04 22:30:09.370239,1.0,USD,FAILED,CA,5999,5123455612645121,MERCH3536,AUTH133278,
TXN00000568,2026-01-04 14:51:15.370239,2026-01-05 12:51:15.370239,4.43,EUR,SETTLED,GB,5541,5123458265834251,MERCH1654,AUTH446290,2026-01-05
TXN00000569,2026-01-04 16:07:19.370239,2026-01-05 16:07:19.370239,1.21,CAD,SETTLED,GB,5411,5432103334938378,MERCH3518,AUTH184120,2026-01-05
TXN00000570,2026-01-04 15:12:07.370239,2026-01-05 13:12:07.370239,1185.0,JPY,SETTLED,US,5812,4242421364994639,MERCH6285,AUTH984522,2026-01-05
TXN00000571,2026-01-04 16:13:35.370239,2026-01-05 05:13:35.370239,20.65,USD,SETTLED,AU,7011,5123454302632494,MERCH1833,AUTH887029,2026-01-05
TXN00000572,2026-01-04 15:22:58.370239,2026-01-05 09:22:58.370239,248.3,USD,SETTLED,US,7011,5432102524751277,MERCH5934,AUTH253184,2026-01-05
TXN00000573,2026-01-04 16:16:17.370239,2026-01-05 04:16:17.370239,32.8,USD,SETTLED,CA,5411,4242429780187424,MERCH9037,AUTH158760,2026-01-05
TXN00000574,2026-01-04 15:58:13.370239,2026-01-04 18:58:13.370239,14.46,GBP,SETTLED,DE,5541,5123458527715219,MERCH6866,AUTH379449,2026-01-04
TXN00000575,2026-01-04 16:24:44.370239,2026-01-05 05:24:44.370239,69.69,GBP,PENDING,DE,5812,4111112848792488,MERCH2194,AUTH913331,
TXN00000576,2026-01-04 16:07:07.370239,2026-01-04 17:07:07.370239,1.0,USD,PENDING,GB,5411,3782821045302356,MERCH6207,AUTH511484,
TXN00000577,2026-01-04 16:17:27.370239,2026-01-05 01:17:27.370239,28.6,EUR,PENDING,DE,5541,4242422111272861,MERCH9608,AUTH174852,
TXN00000578,2026-01-04 15:00:38.370239,2026-01-05 09:00:38.370239,63.83,GBP,SETTLED,DE,5812,5432103470617247,MERCH4603,AUTH669578,2026-01-05
TXN00000579,2026-01-04 15:03:11.370239,2026-01-04 19:03:11.370239,2.19,GBP,SETTLED,DE,7011,4242427209571615,MERCH4012,AUTH592984,2026-01-04
TXN00000580,2026-01-04 14:48:30.370239,2026-01-05 05:48:30.370239,111.68,EUR,SETTLED,CA,5812,5432106974875750,MERCH9529,AUTH290425,2026-01-05
TXN00000581,2026-01-04 16:14:16.370239,2026-01-05 04:14:16.370239,33.37,EUR,SETTLED,DE,5999,4242423149484176,MERCH2117,AUTH301528,2026-01-05
TXN00000582,2026-01-04 16:02:30.370239,2026-01-05 14:02:30.370239,10.77,EUR,SETTLED,DE,5812,5432105400463094,MERCH9276,AUTH982417,2026-01-05
TXN00000583,2026-01-04 14:41:31.370239,2026-01-05 14:41:31.370239,51.89,USD,SETTLED,DE,5999,5123455744003377,MERCH3611,AUTH362227,2026-01-05
TXN00000584,2026-01-04 15:18:59.370239,2026-01-05 13:18:59.370239,605.49,EUR,SETTLED,US,5812,4111115130589741,MERCH7814,AUTH956949,2026-01-05
TXN00000585,2026-01-04 16:25:50.370239,2026-01-05 01:25:50.370239,26.39,EUR,SETTLED,CA,5999,5123455903457537,MERCH9897,AUTH500112,2026-01-05
TXN00000586,2026-01-04 14:32:03.370239,2026-01-05 09:32:03.370239,2915.0,JPY,PENDING,GB,7011,4111116634526139,MERCH9798,AUTH968485,
TXN00000587,2026-01-04 16:23:59.370239,2026-01-05 05:23:59.370239,10.08,EUR,SETTLED,US,5541,5123457369118672,MERCH7609,AUTH113228,2026-01-05
TXN00000588,2026-01-04 15:31:01.370239,2026-01-05 12:31:01.370239,5.61,GBP,SETTLED,AU,5999,5123453045102506,MERCH2506,AUTH227885,2026-01-05
TXN00000589,2026-01-04 14:57:08.370239,2026-01-05 02:57:08.370239,69.79,USD,SETTLED,CA,5999,4242428287542751,MERCH6724,AUTH905459,2026-01-05
TXN00000590,2026-01-04 14:54:00.370239,2026-01-04 18:54:00.370239,5.56,USD,PENDING,CA,7011,3782822369705770,MERCH4624,AUTH849398,
TXN00000591,2026-01-04 16:18:15.370239,2026-01-05 14:18:15.370239,22.36,USD,SETTLED,AU,5999,5432102289624427,MERCH4495,AUTH361055,2026-01-05
TXN00000592,2026-01-04 15:29:36.370239,2026-01-04 23:29:36.370239,9.81,USD,SETTLED,AU,5411,5432101494287462,MERCH6437,AUTH503489,2026-01-04
TXN00000593,2026-01-04 15:14:30.370239,2026-01-05 07:14:30.370239,41.2,GBP,SETTLED,AU,7011,5432108942167666,MERCH6424,AUTH908688,2026-01-05
TXN00000594,2026-01-04 15:08:26.370239,2026-01-04 16:08:26.370239,33.13,CAD,SETTLED,GB,5411,4111113783009621,MERCH6911,AUTH564478,2026-01-04
TXN00000595,2026-01-04 16:18:47.370239,2026-01-05 12:18:47.370239,95.23,USD,SETTLED,DE,7011,5432105982744929,MERCH5809,AUTH359168,2026-01-05
TXN00000596,2026-01-04 16:15:21.370239,2026-01-05 10:15:21.370239,9.35,USD,SETTLED,CA,5999,5432107699500243,MERCH4579,AUTH873449,2026-01-05
TXN00000597,2026-01-04 16:25:43.370239,2026-01-05 03:25:43.370239,13.4,GBP,SETTLED,DE,5411,4242429411532909,MERCH9691,AUTH135138,2026-01-05
TXN00000598,2026-01-04 14:57:50.370239,2026-01-05 10:57:50.370239,4.63,USD,SETTLED,DE,5999,5123451792214339,MERCH8780,AUTH308855,2026-01-05
TXN00000599,2026-01-04 14:57:12.370239,2026-01-04 22:57:12.370239,10.31,EUR,SETTLED,AU,7011,5432107150970643,MERCH1144,AUTH583220,2026-01-04
TXN00000600,2026-01-04 14:29:59.370239,2026-01-05 11:29:59.370239,35.37,GBP,PENDING,GB,5999,3782829715314442,MERCH2879,AUTH871041,
TXN00000601,2026-01-04 15:56:52.370239,2026-01-04 18:56:52.370239,62.52,EUR,SETTLED,US,5411,5432106142469284,MERCH6668,AUTH908447,2026-01-04
TXN00000602,2026-01-04 14:53:08.370239,2026-01-05 11:53:08.370239,5.04,USD,SETTLED,GB,5411,4111117838460497,MERCH8301,AUTH198524,2026-01-05
TXN00000603,2026-01-04 15:21:10.370239,2026-01-05 06:21:10.370239,74.03,USD,SETTLED,DE,5999,4111112670036982,MERCH4937,AUTH646453,2026-01-05
TXN00000604,2026-01-04 15:11:35.370239,2026-01-05 14:11:35.370239,153.46,GBP,SETTLED,GB,5812,4111114026816435,MERCH4994,AUTH798359,2026-01-05
TXN00000605,2026-01-04 15:04:48.370239,2026-01-05 01:04:48.370239,37.34,EUR,SETTLED,AU,7011,5432106178804925,MERCH1653,AUTH318572,2026-01-05
TXN00000606,2026-01-04 16:24:46.370239,2026-01-05 13:24:46.370239,335.36,USD,SETTLED,US,7011,4242429858643842,MERCH6258,AUTH595793,2026-01-05
TXN00000607,2026-01-04 14:36:14.370239,2026-01-05 04:36:14.370239,6.29,GBP,SETTLED,AU,5999,3782826097953682,MERCH7248,AUTH508024,2026-01-05
TXN00000608,2026-01-04 16:12:21.370239,2026-01-04 20:12:21.370239,3.11,USD,SETTLED,US,5812,5432102400094541,MERCH2857,AUTH814544,2026-01-04
TXN00000609,2026-01-04 15:04:52.370239,2026-01-04 20:04:52.370239,1.39,GBP,SETTLED,DE,5411,4242422965164102,MERCH7322,AUTH427270,2026-01-04
TXN00000610,2026-01-04 15:14:42.370239,2026-01-04 17:14:42.370239,189.44,USD,SETTLED,US,5541,4242428999963054,MERCH5203,AUTH438756,2026-01-04
TXN00000611,2026-01-04 15:54:21.370239,2026-01-04 17:54:21.370239,53.6,CAD,FAILED,US,5541,5432108039917766,MERCH9851,AUTH266316,
TXN00000612,2026-01-04 15:36:19.370239,2026-01-05 01:36:19.370239,18.48,USD,SETTLED,US,5999,5432107858937483,MERCH5633,AUTH759726,2026-01-05
TXN00000613,2026-01-04 15:21:20.370239,2026-01-05 07:21:20.370239,30.57,USD,SETTLED,GB,5812,4242427920516981,MERCH1404,AUTH863611,2026-01-05
TXN00000614,2026-01-04 15:59:32.370239,2026-01-04 19:59:32.370239,3.71,USD,SETTLED,GB,5812,4242423521166052,MERCH9468,AUTH144235,2026-01-04
TXN00000615,2026-01-04 16:21:57.370239,2026-01-04 20:21:57.370239,787.31,USD,SETTLED,DE,7011,4242426789292252,MERCH7143,AUTH880900,2026-01-04
TXN00000616,2026-01-04 15:39:58.370239,2026-01-04 23:39:58.370239,2438.0,JPY,SETTLED,US,5411,5432108926438617,MERCH9426,AUTH676276,2026-01-04
TXN00000617,2026-01-04 15:11:58.370239,2026-01-05 09:11:58.370239,23.67,CAD,SETTLED,CA,5812,4242423651552513,MERCH9335,AUTH646230,2026-01-05
TXN00000618,2026-01-04 14:30:32.370239,2026-01-04 19:30:32.370239,59.66,USD,FAILED,DE,5541,4111119953941533,MERCH8300,AUTH228074,
TXN00000619,2026-01-04 14:42:30.370239,2026-01-05 03:42:30.370239,41.33,USD,SETTLED,US,5411,5432105870268582,MERCH8975,AUTH365617,2026-01-05
TXN00000620,2026-01-04 16:26:30.370239,2026-01-05 07:26:30.370239,28.1,GBP,SETTLED,US,5411,4111111506211965,MERCH1718,AUTH604605,2026-01-05
TXN00000621,2026-01-04 15:02:25.370239,2026-01-05 03:02:25.370239,614.0,JPY,SETTLED,GB,5999,5123452311597141,MERCH5856,AUTH769536,2026-01-05
TXN00000622,2026-01-04 14:51:08.370239,2026-01-05 12:51:08.370239,40.74,EUR,SETTLED,DE,5812,5432106081137534,MERCH4154,AUTH413328,2026-01-05
TXN00000623,2026-01-04 15:46:02.370239,2026-01-05 15:46:02.370239,338.0,USD,SETTLED,US,5999,5123453978287288,MERCH6248,AUTH308376,2026-01-05
TXN00000624,2026-01-04 15:03:00.370239,2026-01-05 14:03:00.370239,151.13,USD,SETTLED,US,5812,4242427488943393,MERCH9419,AUTH477934,2026-01-05
TXN00000625,2026-01-04 14:31:59.370239,2026-01-05 08:31:59.370239,219.16,EUR,SETTLED,DE,7011,4242426942989052,MERCH2349,AUTH154617,2026-01-05
TXN00000626,2026-01-04 14:41:34.370239,2026-01-05 04:41:34.370239,9.33,USD,SETTLED,CA,5999,3782826092773357,MERCH2572,AUTH799080,2026-01-05
TXN00000627,2026-01-04 15:48:13.370239,2026-01-05 10:48:13.370239,4.55,EUR,SETTLED,DE,5999,4242425294535887,MERCH3742,AUTH328367,2026-01-05
TXN00000628,2026-01-04 15:26:05.370239,2026-01-05 15:26:05.370239,16.63,USD,SETTLED,DE,5541,5123453383331379,MERCH9814,AUTH218414,2026-01-05
TXN00000629,2026-01-04 15:13:57.370239,2026-01-05 15:13:57.370239,21.84,GBP,SETTLED,CA,5999,4242427397963801,MERCH9736,AUTH347428,2026-01-05
TXN00000630,2026-01-04 16:06:14.370239,2026-01-04 21:06:14.370239,103.68,USD,PENDING,DE,5812,5432101602569046,MERCH1120,AUTH763653,
TXN00000631,2026-01-04 16:14:08.370239,2026-01-05 06:14:08.370239,1.59,EUR,SETTLED,US,5541,4242425336127859,MERCH2072,AUTH555251,2026-01-05
TXN00000632,2026-01-04 15:09:35.370239,2026-01-05 12:09:35.370239,199.2,USD,FAILED,DE,5999,3782821586412136,MERCH4453,AUTH440277,
TXN00000633,2026-01-04 15:26:20.370239,2026-01-04 19:26:20.370239,15.85,EUR,SETTLED,CA,5999,4242428796293088,MERCH4492,AUTH115799,2026-01-04
TXN00000634,2026-01-04 15:49:32.370239,2026-01-05 07:49:32.370239,10.59,USD,SETTLED,AU,7011,5123457420846622,MERCH7950,AUTH275490,2026-01-05
TXN00000635,2026-01-04 15:36:35.370239,2026-01-05 11:36:35.370239,4.4,EUR,SETTLED,DE,5999,5123458235717104,MERCH2702,AUTH932978,2026-01-05
TXN00000636,2026-01-04 14:42:33.370239,2026-01-05 04:42:33.370239,1.68,EUR,SETTLED,GB,5411,4242428902275119,MERCH4368,AUTH389511,2026-01-05
TXN00000637,2026-01-04 15:19:21.370239,2026-01-05 00:19:21.370239,69.04,EUR,SETTLED,US,5541,5123453098948446,MERCH9810,AUTH713099,2026-01-05
TXN00000638,2026-01-04 15:45:29.370239,2026-01-04 17:45:29.370239,22.42,EUR,SETTLED,US,5411,5123459945002229,MERCH8130,AUTH225461,2026-01-04
TXN00000639,2026-01-04 14:52:43.370239,2026-01-05 13:52:43.370239,2.9,EUR,SETTLED,GB,5541,3782824268713302,MERCH2181,AUTH515035,2026-01-05
TXN00000640,2026-01-04 15:01:32.370239,2026-01-05 03:01:32.370239,2.88,GBP,SETTLED,GB,7011,5432102254516608,MERCH3519,AUTH927477,2026-01-05
TXN00000641,2026-01-04 14:32:49.370239,2026-01-04 21:32:49.370239,12.14,USD,SETTLED,DE,5999,3782822180484299,MERCH1389,AUTH354897,2026-01-04
TXN00000642,2026-01-04 16:03:32.370239,2026-01-05 07:03:32.370239,245.56,GBP,SETTLED,GB,5999,4111117603978731,MERCH8523,AUTH109363,2026-01-05
TXN00000643,2026-01-04 15:26:18.370239,2026-01-05 06:26:18.370239,13.61,USD,FAILED,AU,5999,3782828584566722,MERCH6434,AUTH144033,
TXN00000644,2026-01-04 14:26:59.370239,2026-01-04 22:26:59.370239,2.11,USD,SETTLED,CA,5541,4242425785481124,MERCH1620,AUTH709303,2026-01-04
TXN00000645,2026-01-04 15:37:45.370239,2026-01-05 03:37:45.370239,13.89,USD,SETTLED,GB,5999,5432108382963909,MERCH2433,AUTH921533,2026-01-05
TXN00000646,2026-01-04 16:16:52.370239,2026-01-04 20:16:52.370239,13.34,USD,SETTLED,GB,5411,4242423346569443,MERCH2200,AUTH824305,2026-01-04
TXN00000647,2026-01-04 15:40:16.370239,2026-01-05 13:40:16.370239,1.0,GBP,SETTLED,AU,5999,4111119546021691,MERCH1889,AUTH598357,2026-01-05
TXN00000648,2026-01-04 16:00:32.370239,2026-01-05 04:00:32.370239,18.51,GBP,SETTLED,US,7011,5432104227004325,MERCH3916,AUTH821846,2026-01-05
TXN00000649,2026-01-04 16:04:59.370239,2026-01-05 10:04:59.370239,14.21,GBP,SETTLED,US,5411,5123455292015249,MERCH5127,AUTH725173,2026-01-05
TXN00000650,2026-01-04 16:08:04.370239,2026-01-05 13:08:04.370239,57.07,EUR,SETTLED,DE,5999,3782827226553010,MERCH2154,AUTH262520,2026-01-05
TXN00000651,2026-01-04 16:07:23.370239,2026-01-05 04:07:23.370239,321.64,USD,SETTLED,AU,5999,4242424507822591,MERCH4729,AUTH489439,2026-01-05
